Year,Quarter,State,District,Pincode,RegisteredUsers
2018,2,andhra-pradesh,,516001,38402
2018,2,andhra-pradesh,,518002,37593
2018,2,andhra-pradesh,,516360,34544
2018,2,andhra-pradesh,,530026,34126
2018,2,andhra-pradesh,,520010,31871
2018,2,andhra-pradesh,,524002,31134
2018,3,andhra-pradesh,,517501,65157
2018,3,andhra-pradesh,,517507,54849
2018,3,andhra-pradesh,,530016,52259
2018,3,andhra-pradesh,,515001,51449
2018,3,andhra-pradesh,,516001,46691
2018,3,andhra-pradesh,,518002,45145
2018,3,andhra-pradesh,,516360,41963
2018,3,andhra-pradesh,,530026,40580
2018,3,andhra-pradesh,,520010,38918
2018,3,andhra-pradesh,,524002,37559
2018,1,andhra-pradesh,,517501,39884
2018,1,andhra-pradesh,,530016,34201
2018,1,andhra-pradesh,,517507,34111
2018,1,andhra-pradesh,,515001,31964
2018,1,andhra-pradesh,,516001,29078
2018,1,andhra-pradesh,,518002,29043
2018,1,andhra-pradesh,,530026,26889
2018,1,andhra-pradesh,,516360,26187
2018,1,andhra-pradesh,,520010,24397
2018,1,andhra-pradesh,,524002,23439
2018,4,andhra-pradesh,,517501,82873
2018,4,andhra-pradesh,,517507,70421
2018,4,andhra-pradesh,,530016,65549
2018,4,andhra-pradesh,,515001,63576
2018,4,andhra-pradesh,,516001,58028
2018,4,andhra-pradesh,,518002,55735
2018,4,andhra-pradesh,,516360,52058
2018,4,andhra-pradesh,,530026,51900
2018,4,andhra-pradesh,,520010,48991
2018,4,andhra-pradesh,,524002,46616
2020,2,andhra-pradesh,,517501,156221
2020,2,andhra-pradesh,,517507,138735
2020,2,andhra-pradesh,,530016,120621
2020,2,andhra-pradesh,,515001,119223
2020,2,andhra-pradesh,,518002,112673
2020,2,andhra-pradesh,,516001,111898
2020,2,andhra-pradesh,,516360,98803
2020,2,andhra-pradesh,,524002,93834
2020,2,andhra-pradesh,,530026,93224
2020,2,andhra-pradesh,,520010,91299
2020,3,andhra-pradesh,,517501,166768
2020,3,andhra-pradesh,,517507,149001
2020,3,andhra-pradesh,,515001,128227
2020,3,andhra-pradesh,,530016,128059
2020,3,andhra-pradesh,,518002,121529
2020,3,andhra-pradesh,,516001,120997
2020,3,andhra-pradesh,,516360,108073
2020,3,andhra-pradesh,,524002,102103
2020,3,andhra-pradesh,,530026,99754
2020,3,andhra-pradesh,,520010,97752
2020,1,andhra-pradesh,,517501,146823
2020,1,andhra-pradesh,,517507,129214
2020,1,andhra-pradesh,,530016,114042
2020,1,andhra-pradesh,,515001,111359
2020,1,andhra-pradesh,,518002,102905
2020,1,andhra-pradesh,,516001,102893
2020,1,andhra-pradesh,,516360,89774
2020,1,andhra-pradesh,,530026,87449
2020,1,andhra-pradesh,,524002,85878
2020,1,andhra-pradesh,,520010,85779
2020,4,andhra-pradesh,,517501,178328
2020,4,andhra-pradesh,,517507,160062
2020,4,andhra-pradesh,,515001,137945
2020,4,andhra-pradesh,,530016,136049
2020,4,andhra-pradesh,,518002,130871
2020,4,andhra-pradesh,,516001,130500
2020,4,andhra-pradesh,,516360,117397
2020,4,andhra-pradesh,,524002,110746
2020,4,andhra-pradesh,,530026,106320
2020,4,andhra-pradesh,,520010,104956
2023,2,telangana,,500072,589156
2023,2,telangana,,505001,384152
2023,2,telangana,,500018,383392
2023,2,telangana,,500008,336097
2023,2,telangana,,500055,324513
2023,2,telangana,,500037,300809
2023,2,telangana,,500039,291440
2023,2,telangana,,502032,275017
2023,2,telangana,,506002,272675
2023,2,telangana,,500013,268682
2023,3,telangana,,500072,609887
2023,3,telangana,,505001,398822
2023,3,telangana,,500018,397544
2023,3,telangana,,500008,348271
2023,3,telangana,,500055,336960
2023,3,telangana,,500037,312353
2023,3,telangana,,500039,302139
2023,3,telangana,,502032,285047
2023,3,telangana,,506002,283154
2023,3,telangana,,500013,278523
2023,1,telangana,,500072,570652
2023,1,telangana,,505001,371132
2023,1,telangana,,500018,370648
2023,1,telangana,,500008,325126
2023,1,telangana,,500055,313173
2023,1,telangana,,500037,290149
2023,1,telangana,,500039,281889
2023,1,telangana,,502032,265962
2023,1,telangana,,506002,263096
2023,1,telangana,,500013,259941
2023,4,telangana,,500072,628306
2023,4,telangana,,505001,412122
2023,4,telangana,,500018,410469
2023,4,telangana,,500008,359269
2023,4,telangana,,500055,348217
2023,4,telangana,,500037,322978
2023,4,telangana,,500039,311906
2023,4,telangana,,502032,294193
2023,4,telangana,,506002,293198
2023,4,telangana,,500013,287425
2019,2,telangana,,500072,242007
2019,2,telangana,,500018,136968
2019,2,telangana,,505001,132856
2019,2,telangana,,500055,113344
2019,2,telangana,,500039,110276
2019,2,telangana,,500008,109098
2019,2,telangana,,500016,107543
2019,2,telangana,,500037,105786
2019,2,telangana,,500081,104692
2019,2,telangana,,500032,104250
2019,3,telangana,,500072,261019
2019,3,telangana,,500018,151140
2019,3,telangana,,505001,147716
2019,3,telangana,,500055,125011
2019,3,telangana,,500008,122840
2019,3,telangana,,500039,120841
2019,3,telangana,,500037,116709
2019,3,telangana,,500016,116204
2019,3,telangana,,500032,112642
2019,3,telangana,,500081,112128
2019,1,telangana,,500072,221180
2019,1,telangana,,500018,122206
2019,1,telangana,,505001,117965
2019,1,telangana,,500055,101115
2019,1,telangana,,500039,99557
2019,1,telangana,,500016,98286
2019,1,telangana,,500081,96365
2019,1,telangana,,500008,95864
2019,1,telangana,,500032,95389
2019,1,telangana,,500037,94815
2019,4,telangana,,500072,279498
2019,4,telangana,,500018,165518
2019,4,telangana,,505001,163234
2019,4,telangana,,500055,137330
2019,4,telangana,,500008,136530
2019,4,telangana,,500039,131225
2019,4,telangana,,500037,127455
2019,4,telangana,,500016,124539
2019,4,telangana,,500032,120627
2019,4,telangana,,502032,119900
2022,2,telangana,,500072,499269
2022,2,telangana,,505001,322881
2022,2,telangana,,500018,322687
2022,2,telangana,,500008,283921
2022,2,telangana,,500055,271404
2022,2,telangana,,500037,251090
2022,2,telangana,,500039,245702
2022,2,telangana,,502032,231698
2022,2,telangana,,506002,228268
2022,2,telangana,,500013,226654
2022,3,telangana,,500072,523196
2022,3,telangana,,505001,339255
2022,3,telangana,,500018,338708
2022,3,telangana,,500008,297749
2022,3,telangana,,500055,285477
2022,3,telangana,,500037,264160
2022,3,telangana,,500039,257830
2022,3,telangana,,502032,243213
2022,3,telangana,,506002,239974
2022,3,telangana,,500013,237793
2022,1,telangana,,500072,476073
2022,1,telangana,,505001,307339
2022,1,telangana,,500018,307198
2022,1,telangana,,500008,270516
2022,1,telangana,,500055,257896
2022,1,telangana,,500037,238487
2022,1,telangana,,500039,233903
2022,1,telangana,,502032,220570
2022,1,telangana,,506002,217091
2022,1,telangana,,500013,215918
2022,4,telangana,,500072,547282
2022,4,telangana,,505001,355528
2022,4,telangana,,500018,354983
2022,4,telangana,,500008,311735
2022,4,telangana,,500055,299618
2022,4,telangana,,500037,277467
2022,4,telangana,,500039,270128
2022,4,telangana,,502032,254815
2022,4,telangana,,506002,251886
2022,4,telangana,,500013,249027
2021,2,telangana,,500072,398987
2021,2,telangana,,505001,256261
2021,2,telangana,,500018,255966
2021,2,telangana,,500008,225800
2021,2,telangana,,500055,213471
2021,2,telangana,,500037,197484
2021,2,telangana,,500039,195017
2021,2,telangana,,502032,183754
2021,2,telangana,,506002,180657
2021,2,telangana,,500013,180244
2021,3,telangana,,500072,425197
2021,3,telangana,,505001,273576
2021,3,telangana,,500018,273534
2021,3,telangana,,500008,241011
2021,3,telangana,,500055,228448
2021,3,telangana,,500037,211348
2021,3,telangana,,500039,208214
2021,3,telangana,,502032,196266
2021,3,telangana,,506002,193005
2021,3,telangana,,500013,192437
2021,1,telangana,,500072,375272
2021,1,telangana,,505001,240644
2021,1,telangana,,500018,240435
2021,1,telangana,,500008,211989
2021,1,telangana,,500055,200132
2021,1,telangana,,500037,185174
2021,1,telangana,,500039,183186
2021,1,telangana,,502032,172567
2021,1,telangana,,506002,169755
2021,1,telangana,,500013,169256
2021,4,telangana,,500072,451595
2021,4,telangana,,500018,290965
2021,4,telangana,,505001,290945
2021,4,telangana,,500008,256260
2021,4,telangana,,500055,243565
2021,4,telangana,,500037,225355
2021,4,telangana,,500039,221494
2021,4,telangana,,502032,208820
2021,4,telangana,,506002,205418
2021,4,telangana,,500013,204597
2024,2,telangana,,500072,673094
2024,2,telangana,,505001,443393
2024,2,telangana,,500018,440990
2024,2,telangana,,500008,385469
2024,2,telangana,,500055,374770
2024,2,telangana,,500037,347922
2024,2,telangana,,500039,334964
2024,2,telangana,,506002,315957
2024,2,telangana,,502032,315901
2024,2,telangana,,500013,308329
2024,3,telangana,,500072,733364
2024,3,telangana,,500008,454240
2024,3,telangana,,500081,453288
2024,3,telangana,,500055,389544
2024,3,telangana,,505001,384924
2024,3,telangana,,500018,359170
2024,3,telangana,,502032,349744
2024,3,telangana,,500049,340428
2024,3,telangana,,500039,329117
2024,3,telangana,,500090,311167
2024,1,telangana,,500072,650991
2024,1,telangana,,505001,427811
2024,1,telangana,,500018,425685
2024,1,telangana,,500008,372524
2024,1,telangana,,500055,361585
2024,1,telangana,,500037,335655
2024,1,telangana,,500039,323450
2024,1,telangana,,502032,305096
2024,1,telangana,,506002,304500
2024,1,telangana,,500013,297957
2024,4,telangana,,500072,755978
2024,4,telangana,,500081,489740
2024,4,telangana,,500008,468570
2024,4,telangana,,500055,399763
2024,4,telangana,,505001,395915
2024,4,telangana,,500018,367299
2024,4,telangana,,502032,359459
2024,4,telangana,,500049,349918
2024,4,telangana,,500039,339858
2024,4,telangana,,500090,323966
2018,2,telangana,,500072,129543
2018,2,telangana,,505001,69318
2018,2,telangana,,500018,63870
2018,2,telangana,,500081,56358
2018,2,telangana,,500039,55613
2018,2,telangana,,500016,55227
2018,2,telangana,,500032,54696
2018,2,telangana,,500055,53532
2018,2,telangana,,502032,50926
2018,2,telangana,,500037,49738
2018,3,telangana,,500072,152034
2018,3,telangana,,505001,80561
2018,3,telangana,,500018,77041
2018,3,telangana,,500081,67378
2018,3,telangana,,500016,66636
2018,3,telangana,,500032,66180
2018,3,telangana,,500039,65591
2018,3,telangana,,500055,64310
2018,3,telangana,,500008,59887
2018,3,telangana,,500037,59560
2018,1,telangana,,500072,105012
2018,1,telangana,,505001,55361
2018,1,telangana,,500018,50431
2018,1,telangana,,500081,45422
2018,1,telangana,,500039,44050
2018,1,telangana,,500016,44047
2018,1,telangana,,500032,43828
2018,1,telangana,,500055,41831
2018,1,telangana,,502032,41008
2018,1,telangana,,500037,39329
2018,4,telangana,,500072,188465
2018,4,telangana,,500018,99797
2018,4,telangana,,505001,98937
2018,4,telangana,,500016,83751
2018,4,telangana,,500081,83424
2018,4,telangana,,500055,82804
2018,4,telangana,,500039,82675
2018,4,telangana,,500032,82107
2018,4,telangana,,500008,77897
2018,4,telangana,,500037,77674
2020,2,telangana,,500072,309469
2020,2,telangana,,505001,191796
2020,2,telangana,,500018,190988
2020,2,telangana,,500008,161851
2020,2,telangana,,500055,158980
2020,2,telangana,,500039,148574
2020,2,telangana,,500037,147485
2020,2,telangana,,502032,137595
2020,2,telangana,,500016,137551
2020,2,telangana,,506002,135673
2020,3,telangana,,500072,328018
2020,3,telangana,,505001,207595
2020,3,telangana,,500018,206235
2020,3,telangana,,500008,177153
2020,3,telangana,,500055,171640
2020,3,telangana,,500039,159071
2020,3,telangana,,500037,158992
2020,3,telangana,,502032,148439
2020,3,telangana,,506002,146501
2020,3,telangana,,500016,145433
2020,1,telangana,,500072,296003
2020,1,telangana,,500018,179037
2020,1,telangana,,505001,177789
2020,1,telangana,,500008,150197
2020,1,telangana,,500055,148821
2020,1,telangana,,500039,140426
2020,1,telangana,,500037,137674
2020,1,telangana,,500016,131969
2020,1,telangana,,502032,128750
2020,1,telangana,,500032,127812
2020,4,telangana,,500072,350832
2020,4,telangana,,505001,224585
2020,4,telangana,,500018,223960
2020,4,telangana,,500008,196413
2020,4,telangana,,500055,185974
2020,4,telangana,,500037,172249
2020,4,telangana,,500039,170938
2020,4,telangana,,502032,160918
2020,4,telangana,,506002,158383
2020,4,telangana,,500013,157587
2023,2,assam,,781032,76617
2023,2,assam,,781022,62035
2023,2,assam,,781001,56858
2023,2,assam,,781038,50048
2023,2,assam,,783380,49755
2023,2,assam,,781011,46533
2023,2,assam,,785001,45031
2023,2,assam,,786001,44226
2023,2,assam,,782435,42067
2023,2,assam,,781028,41323
2023,3,assam,,781032,79587
2023,3,assam,,781022,64409
2023,3,assam,,781001,59036
2023,3,assam,,781038,51966
2023,3,assam,,783380,51854
2023,3,assam,,781011,48416
2023,3,assam,,785001,46869
2023,3,assam,,786001,46000
2023,3,assam,,782435,43920
2023,3,assam,,781028,43026
2023,1,assam,,781032,73878
2023,1,assam,,781022,59721
2023,1,assam,,781001,54745
2023,1,assam,,781038,48134
2023,1,assam,,783380,47759
2023,1,assam,,781011,44810
2023,1,assam,,785001,43324
2023,1,assam,,786001,42577
2023,1,assam,,782435,40288
2023,1,assam,,781028,39737
2023,4,assam,,781032,82438
2023,4,assam,,781022,66776
2023,4,assam,,781001,61117
2023,4,assam,,783380,53847
2023,4,assam,,781038,53768
2023,4,assam,,781011,50128
2023,4,assam,,785001,48543
2023,4,assam,,786001,47682
2023,4,assam,,782435,45621
2023,4,assam,,781028,44524
2019,2,assam,,781032,24543
2019,2,assam,,781022,19460
2019,2,assam,,781001,17922
2019,2,assam,,781038,15681
2019,2,assam,,783380,14452
2019,2,assam,,785001,14373
2019,2,assam,,781011,13970
2019,2,assam,,786001,13366
2019,2,assam,,781009,12874
2019,2,assam,,781028,12313
2019,3,assam,,781032,27912
2019,3,assam,,781022,22162
2019,3,assam,,781001,20205
2019,3,assam,,781038,17651
2019,3,assam,,783380,16289
2019,3,assam,,785001,16065
2019,3,assam,,781011,15923
2019,3,assam,,781009,15432
2019,3,assam,,786001,15231
2019,3,assam,,781028,13989
2019,1,assam,,781032,21003
2019,1,assam,,781022,16624
2019,1,assam,,781001,15399
2019,1,assam,,781038,13630
2019,1,assam,,785001,12724
2019,1,assam,,783380,12282
2019,1,assam,,781011,11982
2019,1,assam,,786001,11437
2019,1,assam,,781028,10474
2019,1,assam,,781019,10045
2019,4,assam,,781032,30419
2019,4,assam,,781022,24236
2019,4,assam,,781001,21980
2019,4,assam,,781038,19306
2019,4,assam,,783380,17946
2019,4,assam,,785001,17515
2019,4,assam,,781011,17500
2019,4,assam,,781009,17023
2019,4,assam,,786001,16755
2019,4,assam,,781028,15378
2022,2,assam,,781032,63866
2022,2,assam,,781022,51543
2022,2,assam,,781001,47222
2022,2,assam,,781038,41519
2022,2,assam,,783380,41067
2022,2,assam,,781011,38612
2022,2,assam,,785001,37438
2022,2,assam,,786001,36760
2022,2,assam,,782435,34642
2022,2,assam,,781028,34231
2022,3,assam,,781032,67280
2022,3,assam,,781022,54277
2022,3,assam,,781001,49784
2022,3,assam,,781038,43745
2022,3,assam,,783380,43396
2022,3,assam,,781011,40762
2022,3,assam,,785001,39413
2022,3,assam,,786001,38716
2022,3,assam,,782435,36615
2022,3,assam,,781028,36089
2022,1,assam,,781032,60632
2022,1,assam,,781022,48859
2022,1,assam,,781001,44765
2022,1,assam,,781038,39366
2022,1,assam,,783380,38840
2022,1,assam,,781011,36583
2022,1,assam,,785001,35517
2022,1,assam,,786001,34879
2022,1,assam,,782435,32753
2022,1,assam,,781028,32414
2022,4,assam,,781032,70664
2022,4,assam,,781022,57039
2022,4,assam,,781001,52292
2022,4,assam,,781038,45987
2022,4,assam,,783380,45548
2022,4,assam,,781011,42885
2022,4,assam,,785001,41419
2022,4,assam,,786001,40689
2022,4,assam,,782435,38441
2022,4,assam,,781028,37934
2021,2,assam,,781032,49999
2021,2,assam,,781022,40254
2021,2,assam,,781001,36847
2021,2,assam,,781038,32353
2021,2,assam,,783380,31551
2021,2,assam,,781011,30045
2021,2,assam,,785001,29194
2021,2,assam,,786001,28664
2021,2,assam,,781028,26557
2021,2,assam,,782435,26455
2021,3,assam,,781032,53594
2021,3,assam,,781022,43191
2021,3,assam,,781001,39514
2021,3,assam,,781038,34724
2021,3,assam,,783380,34031
2021,3,assam,,781011,32293
2021,3,assam,,785001,31327
2021,3,assam,,786001,30785
2021,3,assam,,782435,28639
2021,3,assam,,781028,28555
2021,1,assam,,781032,46783
2021,1,assam,,781022,37652
2021,1,assam,,781001,34483
2021,1,assam,,781038,30260
2021,1,assam,,783380,29414
2021,1,assam,,781011,28064
2021,1,assam,,785001,27259
2021,1,assam,,786001,26762
2021,1,assam,,781028,24813
2021,1,assam,,782435,24658
2021,4,assam,,781032,57249
2021,4,assam,,781022,46108
2021,4,assam,,781001,42225
2021,4,assam,,781038,37135
2021,4,assam,,783380,36481
2021,4,assam,,781011,34495
2021,4,assam,,785001,33508
2021,4,assam,,786001,32892
2021,4,assam,,782435,30729
2021,4,assam,,781028,30534
2024,2,assam,,781032,88920
2024,2,assam,,781022,71920
2024,2,assam,,781001,65921
2024,2,assam,,783380,58373
2024,2,assam,,781038,57902
2024,2,assam,,781011,54066
2024,2,assam,,785001,52493
2024,2,assam,,786001,51487
2024,2,assam,,782435,49528
2024,2,assam,,782003,48326
2024,3,assam,,781003,99139
2024,3,assam,,782446,93833
2024,3,assam,,783380,93298
2024,3,assam,,783348,92313
2024,3,assam,,785001,86311
2024,3,assam,,783101,85206
2024,3,assam,,781308,80391
2024,3,assam,,781025,75499
2024,3,assam,,783370,73240
2024,3,assam,,782435,72564
2024,1,assam,,781032,85683
2024,1,assam,,781022,69378
2024,1,assam,,781001,63508
2024,1,assam,,783380,56144
2024,1,assam,,781038,55781
2024,1,assam,,781011,52141
2024,1,assam,,785001,50527
2024,1,assam,,786001,49628
2024,1,assam,,782435,47562
2024,1,assam,,782003,46442
2024,4,assam,,781003,102310
2024,4,assam,,782446,97436
2024,4,assam,,783380,96232
2024,4,assam,,783348,95786
2024,4,assam,,785001,88986
2024,4,assam,,783101,88467
2024,4,assam,,781308,82536
2024,4,assam,,781025,77987
2024,4,assam,,783370,76469
2024,4,assam,,782435,75295
2018,2,assam,,781032,10189
2018,2,assam,,781022,7914
2018,2,assam,,781001,7685
2018,2,assam,,781038,6711
2018,2,assam,,783380,6411
2018,2,assam,,785001,6375
2018,2,assam,,781011,5954
2018,2,assam,,786001,5881
2018,2,assam,,781009,5216
2018,2,assam,,781028,5010
2018,3,assam,,781032,13555
2018,3,assam,,781022,10377
2018,3,assam,,781001,10057
2018,3,assam,,785001,8633
2018,3,assam,,781038,8582
2018,3,assam,,783380,8312
2018,3,assam,,781011,7916
2018,3,assam,,786001,7732
2018,3,assam,,781028,6759
2018,3,assam,,781009,6651
2018,1,assam,,781032,7209
2018,1,assam,,781001,5507
2018,1,assam,,781022,5418
2018,1,assam,,781038,4731
2018,1,assam,,783380,4571
2018,1,assam,,785001,4526
2018,1,assam,,781011,4127
2018,1,assam,,786001,4122
2018,1,assam,,781009,3639
2018,1,assam,,781028,3517
2018,4,assam,,781032,17802
2018,4,assam,,781022,13976
2018,4,assam,,781001,12969
2018,4,assam,,781038,11283
2018,4,assam,,785001,10937
2018,4,assam,,783380,10374
2018,4,assam,,781011,10054
2018,4,assam,,786001,9765
2018,4,assam,,781028,8801
2018,4,assam,,781019,8559
2020,2,assam,,781032,36494
2020,2,assam,,781022,29237
2020,2,assam,,781001,26634
2020,2,assam,,781038,23439
2020,2,assam,,783380,22873
2020,2,assam,,781011,21654
2020,2,assam,,785001,21271
2020,2,assam,,786001,20738
2020,2,assam,,781009,19800
2020,2,assam,,781028,19046
2020,3,assam,,781032,39646
2020,3,assam,,781022,31853
2020,3,assam,,781001,29045
2020,3,assam,,781038,25600
2020,3,assam,,783380,25150
2020,3,assam,,781011,23762
2020,3,assam,,785001,23212
2020,3,assam,,786001,22736
2020,3,assam,,781028,20913
2020,3,assam,,781009,20809
2020,1,assam,,781032,33205
2020,1,assam,,781022,26607
2020,1,assam,,781001,24106
2020,1,assam,,781038,21242
2020,1,assam,,783380,19871
2020,1,assam,,781011,19355
2020,1,assam,,785001,19193
2020,1,assam,,781009,18666
2020,1,assam,,786001,18552
2020,1,assam,,781028,17121
2020,4,assam,,781032,43335
2020,4,assam,,781022,34873
2020,4,assam,,781001,31894
2020,4,assam,,781038,27985
2020,4,assam,,783380,27308
2020,4,assam,,781011,26044
2020,4,assam,,785001,25298
2020,4,assam,,786001,24846
2020,4,assam,,781028,22952
2020,4,assam,,782435,22802
2023,2,andaman-&-nicobar-islands,,744103,18944
2023,2,andaman-&-nicobar-islands,,744105,16488
2023,2,andaman-&-nicobar-islands,,744101,15562
2023,2,andaman-&-nicobar-islands,,744102,10387
2023,2,andaman-&-nicobar-islands,,744202,5239
2023,2,andaman-&-nicobar-islands,,744107,4425
2023,2,andaman-&-nicobar-islands,,744104,3937
2023,2,andaman-&-nicobar-islands,,744112,3261
2023,2,andaman-&-nicobar-islands,,744211,2917
2023,2,andaman-&-nicobar-islands,,744205,2605
2023,3,andaman-&-nicobar-islands,,744103,19673
2023,3,andaman-&-nicobar-islands,,744105,17171
2023,3,andaman-&-nicobar-islands,,744101,16188
2023,3,andaman-&-nicobar-islands,,744102,10799
2023,3,andaman-&-nicobar-islands,,744202,5480
2023,3,andaman-&-nicobar-islands,,744107,4591
2023,3,andaman-&-nicobar-islands,,744104,4082
2023,3,andaman-&-nicobar-islands,,744112,3382
2023,3,andaman-&-nicobar-islands,,744211,3033
2023,3,andaman-&-nicobar-islands,,744205,2716
2023,1,andaman-&-nicobar-islands,,744103,18209
2023,1,andaman-&-nicobar-islands,,744105,15848
2023,1,andaman-&-nicobar-islands,,744101,15006
2023,1,andaman-&-nicobar-islands,,744102,10033
2023,1,andaman-&-nicobar-islands,,744202,4993
2023,1,andaman-&-nicobar-islands,,744107,4239
2023,1,andaman-&-nicobar-islands,,744104,3795
2023,1,andaman-&-nicobar-islands,,744112,3141
2023,1,andaman-&-nicobar-islands,,744211,2792
2023,1,andaman-&-nicobar-islands,,744205,2480
2023,4,andaman-&-nicobar-islands,,744103,20431
2023,4,andaman-&-nicobar-islands,,744105,17824
2023,4,andaman-&-nicobar-islands,,744101,16772
2023,4,andaman-&-nicobar-islands,,744102,11155
2023,4,andaman-&-nicobar-islands,,744202,5700
2023,4,andaman-&-nicobar-islands,,744107,4759
2023,4,andaman-&-nicobar-islands,,744104,4224
2023,4,andaman-&-nicobar-islands,,744112,3496
2023,4,andaman-&-nicobar-islands,,744211,3141
2023,4,andaman-&-nicobar-islands,,744205,2822
2019,2,andaman-&-nicobar-islands,,744103,4748
2019,2,andaman-&-nicobar-islands,,744101,3631
2019,2,andaman-&-nicobar-islands,,744105,3547
2019,2,andaman-&-nicobar-islands,,744102,3008
2019,2,andaman-&-nicobar-islands,,744202,885
2019,2,andaman-&-nicobar-islands,,744104,878
2019,2,andaman-&-nicobar-islands,,744107,787
2019,2,andaman-&-nicobar-islands,,744112,672
2019,2,andaman-&-nicobar-islands,,744211,633
2019,2,andaman-&-nicobar-islands,,744301,534
2019,3,andaman-&-nicobar-islands,,744103,5218
2019,3,andaman-&-nicobar-islands,,744101,4026
2019,3,andaman-&-nicobar-islands,,744105,3920
2019,3,andaman-&-nicobar-islands,,744102,3250
2019,3,andaman-&-nicobar-islands,,744202,982
2019,3,andaman-&-nicobar-islands,,744104,975
2019,3,andaman-&-nicobar-islands,,744107,885
2019,3,andaman-&-nicobar-islands,,744112,765
2019,3,andaman-&-nicobar-islands,,744211,701
2019,3,andaman-&-nicobar-islands,,744301,575
2019,1,andaman-&-nicobar-islands,,744103,4136
2019,1,andaman-&-nicobar-islands,,744101,3030
2019,1,andaman-&-nicobar-islands,,744105,2994
2019,1,andaman-&-nicobar-islands,,744102,2667
2019,1,andaman-&-nicobar-islands,,744104,756
2019,1,andaman-&-nicobar-islands,,744202,753
2019,1,andaman-&-nicobar-islands,,744107,667
2019,1,andaman-&-nicobar-islands,,744112,585
2019,1,andaman-&-nicobar-islands,,744211,524
2019,1,andaman-&-nicobar-islands,,744301,488
2019,4,andaman-&-nicobar-islands,,744103,5637
2019,4,andaman-&-nicobar-islands,,744101,4321
2019,4,andaman-&-nicobar-islands,,744105,4277
2019,4,andaman-&-nicobar-islands,,744102,3485
2019,4,andaman-&-nicobar-islands,,744202,1087
2019,4,andaman-&-nicobar-islands,,744104,1062
2019,4,andaman-&-nicobar-islands,,744107,953
2019,4,andaman-&-nicobar-islands,,744112,812
2019,4,andaman-&-nicobar-islands,,744211,783
2019,4,andaman-&-nicobar-islands,,744301,611
2022,2,andaman-&-nicobar-islands,,744103,15799
2022,2,andaman-&-nicobar-islands,,744105,13791
2022,2,andaman-&-nicobar-islands,,744101,12947
2022,2,andaman-&-nicobar-islands,,744102,8709
2022,2,andaman-&-nicobar-islands,,744202,4361
2022,2,andaman-&-nicobar-islands,,744107,3674
2022,2,andaman-&-nicobar-islands,,744104,3319
2022,2,andaman-&-nicobar-islands,,744112,2700
2022,2,andaman-&-nicobar-islands,,744211,2471
2022,2,andaman-&-nicobar-islands,,744205,2162
2022,3,andaman-&-nicobar-islands,,744103,16666
2022,3,andaman-&-nicobar-islands,,744105,14503
2022,3,andaman-&-nicobar-islands,,744101,13649
2022,3,andaman-&-nicobar-islands,,744102,9148
2022,3,andaman-&-nicobar-islands,,744202,4572
2022,3,andaman-&-nicobar-islands,,744107,3868
2022,3,andaman-&-nicobar-islands,,744104,3493
2022,3,andaman-&-nicobar-islands,,744112,2837
2022,3,andaman-&-nicobar-islands,,744211,2577
2022,3,andaman-&-nicobar-islands,,744205,2268
2022,1,andaman-&-nicobar-islands,,744103,15011
2022,1,andaman-&-nicobar-islands,,744105,13070
2022,1,andaman-&-nicobar-islands,,744101,12300
2022,1,andaman-&-nicobar-islands,,744102,8271
2022,1,andaman-&-nicobar-islands,,744202,4107
2022,1,andaman-&-nicobar-islands,,744107,3455
2022,1,andaman-&-nicobar-islands,,744104,3146
2022,1,andaman-&-nicobar-islands,,744112,2552
2022,1,andaman-&-nicobar-islands,,744211,2344
2022,1,andaman-&-nicobar-islands,,744205,2034
2022,4,andaman-&-nicobar-islands,,744103,17406
2022,4,andaman-&-nicobar-islands,,744105,15185
2022,4,andaman-&-nicobar-islands,,744101,14337
2022,4,andaman-&-nicobar-islands,,744102,9591
2022,4,andaman-&-nicobar-islands,,744202,4760
2022,4,andaman-&-nicobar-islands,,744107,4051
2022,4,andaman-&-nicobar-islands,,744104,3647
2022,4,andaman-&-nicobar-islands,,744112,2975
2022,4,andaman-&-nicobar-islands,,744211,2679
2022,4,andaman-&-nicobar-islands,,744205,2358
2021,2,andaman-&-nicobar-islands,,744103,12268
2021,2,andaman-&-nicobar-islands,,744105,10668
2021,2,andaman-&-nicobar-islands,,744101,10120
2021,2,andaman-&-nicobar-islands,,744102,6837
2021,2,andaman-&-nicobar-islands,,744202,3261
2021,2,andaman-&-nicobar-islands,,744107,2783
2021,2,andaman-&-nicobar-islands,,744104,2573
2021,2,andaman-&-nicobar-islands,,744112,2083
2021,2,andaman-&-nicobar-islands,,744211,1904
2021,2,andaman-&-nicobar-islands,,744205,1626
2021,3,andaman-&-nicobar-islands,,744103,13198
2021,3,andaman-&-nicobar-islands,,744105,11480
2021,3,andaman-&-nicobar-islands,,744101,10866
2021,3,andaman-&-nicobar-islands,,744102,7313
2021,3,andaman-&-nicobar-islands,,744202,3543
2021,3,andaman-&-nicobar-islands,,744107,3027
2021,3,andaman-&-nicobar-islands,,744104,2777
2021,3,andaman-&-nicobar-islands,,744112,2250
2021,3,andaman-&-nicobar-islands,,744211,2055
2021,3,andaman-&-nicobar-islands,,744205,1771
2021,1,andaman-&-nicobar-islands,,744103,11416
2021,1,andaman-&-nicobar-islands,,744105,9934
2021,1,andaman-&-nicobar-islands,,744101,9457
